,ax,ay,az,gx,gy,gz
193,-0.071064,0.995961,1.006019,4.760742,1.403809,-0.427246
194,-0.064228,0.98058,0.968666,3.78418,0.671387,1.525879
195,-0.088398,0.97643,0.982826,1.159668,2.380371,-0.366211
196,-0.073261,0.984242,0.997963,1.953125,-2.01416,1.831055
197,-0.065937,0.994008,1.003822,-1.037598,0.061035,0.488281
198,-0.084492,0.989125,1.012367,2.868652,1.831055,-0.427246
199,-0.079121,0.988149,0.98014,1.831055,1.89209,0.366211
200,-0.073017,0.97643,1.018959,0.12207,1.77002,-3.051758
201,-0.099629,0.974233,1.018959,4.150391,-1.159668,0.305176
202,-0.063252,1.00475,0.967445,2.990723,-2.01416,1.098633
203,-0.067158,0.997426,0.984047,2.319336,-0.671387,0.610352
204,-0.068623,0.972035,0.992347,1.77002,-0.488281,-0.183105
205,-0.085712,1.002797,0.996986,3.173828,-0.610352,1.525879
206,-0.067158,0.998647,0.983558,2.746582,0.366211,0.244141
207,-0.068867,0.975453,0.998695,0.549316,1.525879,-0.732422
208,-0.09499,0.980336,1.007728,1.831055,-2.01416,0.427246
209,-0.0508,0.973744,0.994789,1.831055,0.793457,0.061035
210,-0.070087,0.998403,0.99308,3.173828,0.244141,0.671387
211,-0.088398,0.996205,0.972816,2.502441,1.403809,-1.281738
212,-0.064228,0.985463,0.984047,1.586914,-1.281738,-1.098633
213,-0.082783,0.984975,0.975502,1.953125,0.427246,-0.732422
214,-0.076679,0.993764,1.006996,0.183105,0.12207,-0.610352
215,-0.065937,0.986928,0.985756,1.77002,0.671387,1.647949
216,-0.077656,0.987172,0.996498,2.197266,1.525879,0.610352
217,-0.079609,0.98058,0.960609,1.831055,0.061035,-0.915527
218,-0.069355,0.988881,0.987464,-0.793457,1.77002,0.854492
219,-0.074482,0.98351,1.0214,0.061035,-0.610352,0.793457
220,-0.036396,0.986928,0.980384,3.051758,-0.610352,0.427246
221,-0.062031,0.976918,1.021888,1.403809,0.244141,-2.319336
222,-0.084004,0.989858,0.994789,4.821777,0.305176,-2.319336
223,-0.085712,0.971059,0.976234,1.281738,-0.061035,-3.234863
224,-0.096699,0.975942,0.98014,1.342773,-0.183105,-1.098633
225,-0.086201,1.00475,1.002845,0.366211,4.394531,0.061035
226,-0.059834,0.990346,1.013832,1.647949,-0.244141,-0.183105
227,-0.058369,0.994252,0.98014,3.112793,2.01416,0.061035
228,-0.081562,0.983022,0.993568,2.624512,-0.244141,0.671387
229,-0.066181,0.980092,0.989662,3.051758,0.12207,0.488281
230,-0.085712,0.974477,0.98014,-0.671387,-0.183105,-1.342773
231,-0.068623,0.994985,0.985267,1.525879,-1.098633,0.12207
232,-0.088154,0.996205,0.976966,0.549316,0.610352,0.732422
