,ax,ay,az,gx,gy,gz
221,-0.050249,1.301717,1.03465,2.13623,-1.831055,-1.159668
222,-0.045855,1.29366,0.992413,1.342773,-1.89209,-1.525879
223,-0.066607,1.269734,0.987531,0.915527,-2.13623,-1.525879
224,-0.057818,1.293172,0.992169,1.464844,-1.464844,-1.037598
225,-0.043169,1.279256,0.995831,2.319336,-3.967285,0.610352
226,-0.049761,1.284383,1.004376,-0.732422,-0.366211,-1.342773
227,-0.039751,1.29073,0.953107,2.075195,-3.234863,-0.732422
228,-0.044146,1.288533,0.986554,-0.183105,-1.525879,-0.854492
229,-0.05147,1.295613,0.982892,3.845215,-3.90625,-0.366211
230,-0.059527,1.288777,0.996808,-0.061035,0.061035,-1.464844
231,-0.069292,1.288533,1.011456,2.685547,-2.685547,-1.159668
232,-0.057329,1.301228,0.97215,1.464844,0.488281,-0.183105
233,-0.054156,1.295369,0.979474,1.037598,-1.342773,-0.549316
234,-0.076617,1.288289,0.994855,1.586914,0.427246,-0.244141
235,-0.056597,1.282674,0.991925,1.403809,-1.403809,-0.671387
236,-0.047076,1.284383,1.021466,0.793457,-1.77002,-0.732422
237,-0.059771,1.291463,1.009503,2.075195,-1.220703,-1.586914
238,-0.059771,1.300252,0.969708,1.525879,-3.662109,-0.793457
239,-0.053423,1.293416,0.96507,1.708984,-2.441406,-0.061035
240,-0.056597,1.288045,0.998761,0.183105,-1.037598,-1.525879
241,-0.062456,1.287801,0.993634,1.831055,-4.150391,-0.183105
242,-0.036089,1.301961,0.957013,-0.12207,-0.854492,-0.061035
243,-0.070269,1.315877,0.99754,2.929688,-2.441406,-1.708984
244,-0.058794,1.289754,0.954327,2.807617,-1.831055,-0.915527
245,-0.057818,1.294637,0.954572,2.990723,-0.732422,0.0
246,-0.040484,1.278279,0.997784,1.953125,-1.159668,-0.488281
247,-0.060015,1.28365,1.005109,1.159668,-0.610352,-1.647949
248,-0.055132,1.321492,1.004132,2.01416,-1.342773,0.610352
249,-0.045855,1.29659,0.983136,2.01416,-0.854492,-0.610352
250,-0.049761,1.292683,0.984845,0.976562,-1.159668,-0.976562
251,-0.060015,1.300496,0.972394,1.586914,-2.929688,-0.976562
252,-0.057818,1.300008,1.008527,2.441406,-1.342773,0.0
253,-0.039019,1.288045,0.968976,3.112793,-4.394531,-0.915527
254,-0.063189,1.312947,0.98631,-0.305176,2.319336,-1.220703
255,-0.05562,1.300252,0.974591,2.685547,-2.929688,0.610352
256,-0.039019,1.302205,0.966779,2.01416,-3.234863,0.915527
